Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_Pace,Opp_ORtg,Opp_FTr,Opp_3PAr,Opp_TS_Pct,Opp_TRB_Pct,Opp_AST_Pct,Opp_STL_Pct,Opp_BLK_Pct,Opp_eFG_Pct,Opp_TOV_Pct,Opp_ORB_Pct,Opp_FTperFGA
269,Seton Hall,34,19,15,0.559,12.51,10.39,10.0,10.0,10,6,6,7,2422,2350,71.1,96.8,0.233,0.319,0.511,51.1,58.8,9.2,6.0,0.484,19.0,32.6,0.167
270,Siena,32,19,13,0.594,-7.85,-11.98,12.0,8.0,11,5,6,7,2174,2042,73.0,86.7,0.289,0.33,0.474,47.1,52.5,11.3,5.9,0.435,21.0,30.9,0.207
271,South Alabama,30,7,23,0.233,-19.07,-6.73,3.0,15.0,6,9,1,13,1658,1972,70.2,92.8,0.272,0.276,0.482,53.1,50.2,11.5,8.9,0.451,17.8,32.5,0.187
272,South Carolina,37,36,1,0.973,44.26,15.7,16.0,0.0,17,0,13,0,2972,1915,69.6,73.9,0.227,0.264,0.394,37.0,44.0,8.3,7.7,0.356,17.5,24.2,0.161
273,South Carolina State,30,3,27,0.1,-31.59,-9.03,2.0,12.0,2,8,1,17,1405,2082,68.8,100.9,0.285,0.355,0.497,56.8,61.4,14.5,10.1,0.468,17.3,41.2,0.193
274,South Carolina Upstate,31,11,20,0.355,-24.35,-11.8,7.0,11.0,8,7,2,12,1639,1966,71.6,88.6,0.248,0.399,0.48,48.8,51.3,15.6,8.5,0.455,19.4,27.3,0.162
275,South Dakota,30,14,16,0.467,-6.84,-3.13,10.0,8.0,7,8,7,5,2094,2071,70.1,98.1,0.272,0.36,0.513,48.8,53.7,9.4,12.2,0.478,16.6,27.3,0.203
276,South Dakota State,35,29,6,0.829,19.4,1.63,18.0,0.0,13,1,9,3,2742,2120,71.5,84.4,0.254,0.351,0.462,43.2,48.3,9.7,8.1,0.428,18.4,22.4,0.18
277,South Florida,34,27,7,0.794,18.86,8.68,15.0,1.0,14,1,10,2,2385,2039,67.9,87.3,0.256,0.297,0.452,43.6,45.7,10.4,7.7,0.418,16.6,27.2,0.177
278,Southeast Missouri State,31,16,15,0.516,-10.9,-7.43,10.0,8.0,11,3,4,10,1909,1960,73.1,86.2,0.438,0.313,0.494,52.3,59.3,10.9,6.5,0.446,24.0,33.8,0.302
279,Southeastern Louisiana,31,21,10,0.677,-3.64,-6.82,14.0,4.0,11,1,8,9,1924,1730,67.7,81.8,0.272,0.336,0.475,50.4,57.5,9.5,6.9,0.445,23.8,26.8,0.182
280,Southern,33,18,15,0.545,-10.75,-5.49,12.0,6.0,10,2,5,12,1898,1990,69.4,86.6,0.453,0.339,0.493,53.4,55.7,8.9,9.6,0.457,23.6,32.7,0.284
281,Southern California,31,21,10,0.677,22.21,13.05,11.0,7.0,15,2,6,5,1991,1707,67.4,79.1,0.214,0.275,0.426,48.5,56.5,10.2,8.9,0.391,21.1,32.7,0.155
282,Southern Illinois,31,12,19,0.387,-1.17,0.41,8.0,12.0,6,9,5,8,2275,2324,75.4,99.4,0.395,0.313,0.54,51.9,60.0,8.9,6.0,0.501,20.0,32.6,0.281
283,SIU Edwardsville,31,9,22,0.29,-18.4,-5.04,7.0,11.0,5,7,3,13,1983,2397,75.5,102.0,0.346,0.272,0.532,52.1,57.0,15.1,8.9,0.501,18.5,35.9,0.238
284,Southern Indiana,29,12,17,0.414,-12.97,-9.51,6.0,12.0,8,6,4,11,1884,1851,73.9,86.0,0.37,0.365,0.486,47.5,53.5,15.3,8.1,0.443,22.9,29.5,0.258
285,Southern Methodist,30,17,13,0.567,9.54,4.97,7.0,8.0,13,2,3,10,1887,1750,69.4,83.4,0.26,0.32,0.455,47.3,59.0,11.5,10.7,0.423,20.4,28.4,0.175
286,Southern Mississippi,31,21,10,0.677,-3.51,-5.06,13.0,5.0,11,4,8,5,2003,1903,69.0,87.9,0.29,0.378,0.481,45.9,59.4,10.4,5.2,0.448,21.3,30.9,0.198
287,Southern Utah,33,23,10,0.697,1.8,1.83,16.0,2.0,13,1,7,9,2266,2192,71.2,91.6,0.246,0.325,0.455,45.3,52.4,13.2,5.7,0.426,13.4,27.8,0.164
288,St. Bonaventure,32,6,26,0.188,-17.27,-1.83,3.0,13.0,4,10,2,13,1665,2159,68.4,98.6,0.254,0.333,0.492,56.2,55.4,11.5,11.7,0.46,17.0,37.4,0.182
289,St. Francis (NY),30,11,19,0.367,-19.32,-12.39,9.0,7.0,8,4,3,15,1723,1858,67.5,91.4,0.221,0.346,0.479,49.9,58.1,11.8,7.2,0.456,17.9,31.4,0.147
290,St. John's (NY),32,23,9,0.719,15.03,9.31,13.0,7.0,14,3,6,4,2089,1906,64.9,91.8,0.21,0.291,0.47,48.8,49.8,10.7,8.6,0.443,17.1,32.7,0.148
291,St. Thomas,30,13,17,0.433,-7.05,-6.05,7.0,11.0,7,6,5,10,1900,1930,68.8,92.3,0.316,0.303,0.501,49.6,54.6,12.2,9.4,0.464,19.1,28.6,0.224
292,Stanford,35,29,6,0.829,33.91,15.99,15.0,3.0,17,2,9,3,2664,2037,68.6,84.0,0.245,0.342,0.422,41.6,48.5,8.5,5.4,0.38,14.2,26.6,0.181
293,Stephen F. Austin,34,27,7,0.794,11.03,-1.63,15.0,3.0,14,2,8,4,2560,2065,71.5,84.4,0.293,0.303,0.46,46.0,55.9,10.8,6.1,0.422,21.7,31.6,0.203
294,Stetson,33,13,20,0.394,-9.39,-4.43,6.0,12.0,8,8,3,10,1961,2018,68.9,88.8,0.293,0.377,0.517,51.0,54.9,10.9,8.2,0.487,23.6,27.9,0.204
295,Stonehill,29,9,20,0.31,-20.51,-14.26,5.0,11.0,5,8,4,11,1739,1903,66.6,98.0,0.253,0.27,0.503,49.6,46.6,11.8,8.8,0.476,15.3,28.8,0.177
296,Stony Brook,31,18,13,0.581,-3.84,-5.94,11.0,7.0,11,3,4,9,2104,2039,70.6,93.1,0.218,0.321,0.502,49.8,54.3,9.8,8.2,0.477,19.9,32.0,0.154
297,Syracuse,33,20,13,0.606,16.84,10.5,9.0,9.0,15,3,5,9,2449,2240,74.6,90.9,0.22,0.298,0.491,48.2,57.8,9.1,5.6,0.463,20.1,31.6,0.157
298,Tarleton State,29,8,21,0.276,-10.0,-2.41,2.0,16.0,7,7,1,12,1825,1953,71.2,92.6,0.341,0.315,0.506,54.5,53.7,10.5,9.4,0.471,21.7,34.1,0.233
299,TCU,31,8,23,0.258,5.22,13.45,1.0,17.0,7,11,0,11,1861,2116,72.4,94.3,0.274,0.334,0.514,54.3,60.2,9.2,8.0,0.482,20.6,32.4,0.198
300,Temple,29,11,18,0.379,3.57,6.54,6.0,10.0,8,6,3,11,1831,1917,71.4,92.2,0.35,0.285,0.474,52.5,60.2,9.9,9.2,0.43,18.5,35.8,0.246
301,Tennessee,37,25,12,0.676,28.66,17.52,13.0,3.0,16,4,6,4,2852,2440,73.3,89.3,0.265,0.308,0.472,43.4,51.6,10.3,6.7,0.435,17.4,27.8,0.193
302,Tennessee State,29,11,18,0.379,-17.31,-8.58,6.0,11.0,8,6,3,11,1920,2069,74.9,94.8,0.342,0.312,0.529,52.4,64.8,10.6,6.2,0.491,22.8,36.1,0.247
303,Tennessee Tech,33,23,10,0.697,-3.81,-8.23,13.0,5.0,12,2,7,8,2268,2081,68.4,92.1,0.354,0.283,0.498,49.4,53.9,9.2,7.3,0.452,20.1,31.0,0.259
304,Tennessee-Martin,30,13,17,0.433,-7.49,-7.42,8.0,9.0,6,5,6,9,1927,1929,69.8,91.8,0.341,0.361,0.531,53.3,62.6,12.6,9.0,0.497,24.2,32.1,0.241
305,Texas,36,26,10,0.722,29.59,14.18,14.0,4.0,15,3,7,4,2623,2068,71.2,80.7,0.368,0.28,0.468,45.0,50.4,11.0,5.9,0.423,24.5,30.2,0.255
306,Texas A&M,29,9,20,0.31,8.17,15.17,2.0,14.0,7,8,0,11,1651,1854,68.9,92.7,0.34,0.275,0.487,51.3,53.8,12.5,7.8,0.448,18.6,33.1,0.235
307,Texas A&M-Commerce,33,14,19,0.424,-11.08,-6.08,10.0,8.0,8,4,4,12,2164,2279,73.2,94.0,0.235,0.319,0.505,48.7,58.7,12.2,9.0,0.478,19.6,30.4,0.165
308,Texas A&M-Corpus Christi,31,19,12,0.613,-5.51,-7.58,14.0,4.0,10,4,9,5,1912,1748,67.9,82.7,0.323,0.327,0.459,47.2,60.4,12.3,8.1,0.417,21.2,27.6,0.225
309,Texas Southern,29,2,27,0.069,-21.49,-5.14,2.0,16.0,1,11,1,16,1750,2224,76.6,99.2,0.395,0.268,0.508,53.1,53.5,12.6,10.7,0.47,17.8,36.4,0.265
310,Texas State,33,23,10,0.697,-1.52,-5.42,13.0,5.0,13,4,8,5,2226,1952,68.9,85.3,0.279,0.308,0.453,51.3,45.1,9.9,6.2,0.418,20.7,33.2,0.19
311,Texas Tech,35,20,15,0.571,12.18,10.04,6.0,12.0,15,6,3,8,2413,2338,70.7,92.5,0.339,0.375,0.506,50.0,53.4,10.1,8.9,0.464,20.2,29.5,0.247
312,Texas-Rio Grande Valley,30,12,18,0.4,-7.01,-1.01,6.0,12.0,8,6,4,11,1868,2026,69.4,96.2,0.335,0.294,0.513,49.4,62.1,9.6,11.0,0.478,18.1,29.1,0.234
313,Toledo,34,29,5,0.853,10.51,1.19,16.0,2.0,14,1,10,3,2482,2165,69.6,90.5,0.237,0.334,0.481,47.9,46.7,8.9,5.9,0.447,17.5,25.1,0.175
314,Towson,33,21,12,0.636,-2.39,-5.33,13.0,5.0,12,5,8,5,2207,2110,71.6,89.3,0.271,0.268,0.476,48.5,51.2,9.0,5.1,0.435,19.0,30.7,0.205
315,Troy,30,17,13,0.567,1.08,-2.37,12.0,6.0,8,4,8,7,2499,2334,82.6,92.2,0.313,0.372,0.504,45.8,58.8,9.0,4.8,0.468,20.6,30.6,0.223
316,Tulane,32,18,14,0.563,7.8,3.39,7.0,9.0,11,6,5,6,2125,1937,69.6,86.4,0.22,0.35,0.443,48.1,54.9,12.0,9.2,0.412,17.9,32.4,0.154
317,Tulsa,30,17,13,0.567,4.43,0.59,7.0,9.0,11,4,5,7,2083,1968,72.1,90.9,0.265,0.302,0.451,52.2,50.1,10.1,6.1,0.417,15.3,32.7,0.183
318,UAB,31,14,17,0.452,-2.4,-1.29,5.0,15.0,9,6,3,9,2201,2162,72.9,95.3,0.309,0.281,0.489,51.5,43.7,10.8,8.0,0.451,15.8,29.8,0.219
319,UC Davis,30,16,14,0.533,-1.74,-1.02,12.0,7.0,7,6,9,5,1906,1832,68.6,89.0,0.338,0.31,0.477,48.6,47.6,10.9,6.6,0.427,17.7,25.5,0.253
320,UC Irvine,32,25,7,0.781,2.58,-3.49,16.0,2.0,11,2,13,3,1998,1703,66.1,78.0,0.232,0.343,0.447,47.4,57.9,10.5,10.2,0.415,24.6,30.6,0.163
321,UC Riverside,32,6,26,0.188,-9.93,-0.8,3.0,17.0,4,9,1,15,1644,1925,66.6,88.9,0.268,0.263,0.501,54.4,56.8,11.6,9.3,0.467,22.4,31.4,0.196
322,UC San Diego,30,13,17,0.433,-6.02,-1.89,10.0,10.0,7,6,5,9,1778,1902,68.1,93.1,0.282,0.362,0.491,50.1,52.8,12.5,9.5,0.458,17.2,27.3,0.197
323,UC Santa Barbara,33,21,12,0.636,1.19,-2.2,12.0,8.0,11,4,8,7,2206,2015,67.0,89.4,0.231,0.31,0.469,47.2,50.8,11.0,6.8,0.435,17.6,30.1,0.169
324,UCLA,37,27,10,0.73,24.93,16.87,11.0,7.0,15,3,6,5,2580,2282,69.2,87.9,0.334,0.283,0.478,45.7,54.2,7.5,9.9,0.43,19.2,27.8,0.246
325,UNC Asheville,31,12,19,0.387,-21.79,-12.55,7.0,11.0,7,9,4,9,1778,1943,70.4,89.0,0.285,0.344,0.482,51.8,50.4,11.0,7.0,0.453,20.6,31.9,0.188
326,UNC Greensboro,30,16,14,0.533,-12.18,-8.7,8.0,6.0,9,5,6,8,1964,1919,68.9,92.1,0.318,0.279,0.494,50.0,47.5,9.0,6.3,0.458,20.2,34.0,0.222
327,UNC Wilmington,30,5,25,0.167,-17.7,-6.02,2.0,16.0,4,10,1,14,1608,1921,68.1,93.7,0.272,0.297,0.486,48.9,49.1,14.1,6.4,0.451,18.1,33.0,0.197
328,UT Arlington,31,14,17,0.452,-1.19,0.68,8.0,10.0,8,6,6,7,2255,2307,76.6,95.6,0.366,0.315,0.524,50.3,58.1,11.4,7.2,0.494,20.5,31.7,0.244
329,Utah,32,27,5,0.844,30.23,13.38,14.0,3.0,16,0,9,3,2650,2111,73.7,89.2,0.288,0.291,0.483,46.2,55.6,8.4,11.9,0.452,18.8,27.8,0.194
330,Utah State,30,4,26,0.133,-19.43,0.33,1.0,17.0,2,12,2,13,1749,2305,73.3,104.8,0.335,0.36,0.552,55.9,60.0,11.6,12.4,0.514,18.4,33.7,0.253
331,Utah Tech,31,19,12,0.613,-1.79,-4.48,10.0,8.0,9,4,8,6,2327,2172,74.4,93.8,0.222,0.426,0.463,52.3,63.0,10.5,8.5,0.435,15.8,34.1,0.153
332,Utah Valley,30,6,24,0.2,-15.76,-1.72,3.0,15.0,5,9,1,14,1654,2038,67.5,99.1,0.264,0.447,0.519,53.7,70.5,12.4,9.0,0.488,18.3,32.2,0.191
333,UTEP,32,20,12,0.625,4.23,-0.14,12.0,8.0,11,3,7,7,2188,2048,68.4,92.4,0.294,0.359,0.52,49.0,51.7,8.5,7.9,0.49,21.8,29.5,0.206
334,UTSA,32,13,19,0.406,-0.47,2.06,9.0,11.0,8,4,3,12,2073,2154,70.7,94.5,0.359,0.405,0.5,45.6,58.2,10.8,7.0,0.455,17.9,29.0,0.26
335,Valparaiso,30,7,23,0.233,-11.7,0.13,5.0,15.0,3,12,4,10,1788,2143,69.3,102.7,0.358,0.345,0.54,53.9,59.1,11.5,10.7,0.501,17.4,30.8,0.261
336,Vanderbilt,31,12,19,0.387,8.1,11.58,3.0,13.0,9,7,3,9,2095,2203,70.6,99.8,0.314,0.321,0.533,54.4,56.4,9.5,11.0,0.506,20.4,37.2,0.212
337,Vermont,32,25,7,0.781,-3.47,-10.15,14.0,2.0,15,2,10,5,1961,1732,63.5,85.0,0.222,0.266,0.446,48.5,42.0,11.1,7.3,0.411,18.4,29.5,0.165
338,Villanova,37,30,7,0.811,24.61,12.51,17.0,3.0,13,2,13,1,2620,2172,66.6,88.2,0.287,0.266,0.461,49.1,51.2,7.0,6.0,0.422,18.7,31.3,0.205
339,Virginia,30,15,15,0.5,16.82,11.35,4.0,14.0,11,5,4,9,2062,1898,73.4,86.2,0.306,0.344,0.473,46.3,57.8,9.3,10.0,0.433,20.8,28.3,0.217
340,Virginia Commonwealth,29,7,22,0.241,-5.05,0.71,4.0,12.0,4,9,1,11,1649,1816,66.0,94.1,0.252,0.34,0.499,48.5,54.4,10.5,8.8,0.471,18.1,30.2,0.175
341,Virginia Tech,36,31,5,0.861,29.12,14.45,14.0,4.0,16,1,8,3,2607,2079,68.5,84.3,0.239,0.269,0.455,45.1,41.2,9.0,8.5,0.421,17.8,24.4,0.171
342,Wagner,28,13,15,0.464,-16.25,-13.67,8.0,8.0,8,4,5,11,1768,1840,71.9,91.0,0.347,0.317,0.521,55.8,56.0,9.3,7.2,0.484,24.5,35.6,0.246
343,Wake Forest,34,17,17,0.5,12.55,12.76,5.0,13.0,12,5,3,9,2036,2043,67.0,89.3,0.297,0.279,0.472,51.1,54.2,9.7,7.9,0.436,18.4,30.8,0.206
344,Washington,34,19,15,0.559,15.69,13.75,7.0,11.0,16,5,2,8,2068,2002,66.7,87.3,0.226,0.34,0.471,44.5,53.1,10.3,9.7,0.44,19.0,28.0,0.163
345,Washington State,34,23,11,0.676,21.47,15.73,9.0,9.0,9,5,9,4,2279,2084,68.1,89.0,0.255,0.293,0.466,48.7,46.7,10.9,6.1,0.429,18.3,31.1,0.188
346,Weber State,31,6,25,0.194,-14.32,-4.02,2.0,16.0,4,10,1,14,1767,2086,71.2,94.1,0.404,0.367,0.506,51.2,51.3,11.8,9.4,0.451,18.1,27.2,0.306
347,West Virginia,31,19,12,0.613,15.31,10.79,10.0,8.0,13,2,3,7,2045,1905,72.2,84.5,0.273,0.347,0.477,53.2,51.6,9.0,9.6,0.446,23.1,31.3,0.186
348,Western Carolina,30,9,21,0.3,-22.71,-8.78,2.0,12.0,7,9,2,11,1636,1959,66.1,98.0,0.368,0.325,0.51,50.5,44.9,11.7,8.1,0.473,17.6,32.8,0.252
349,Western Illinois,30,10,20,0.333,-14.54,-6.79,5.0,13.0,6,9,4,10,2025,2195,76.4,95.8,0.338,0.411,0.518,54.8,56.8,9.4,8.3,0.479,20.6,32.7,0.245
350,Western Kentucky,33,19,14,0.576,2.9,2.11,14.0,6.0,10,4,7,9,2312,2286,72.6,95.4,0.354,0.356,0.55,53.1,55.7,10.4,9.3,0.509,24.4,34.4,0.266
351,Western Michigan,29,12,17,0.414,-7.12,1.23,7.0,11.0,8,5,4,12,1832,2005,71.7,96.4,0.253,0.324,0.536,54.1,59.8,11.9,8.7,0.504,21.4,31.9,0.193
352,Wichita State,33,18,15,0.545,4.74,2.29,6.0,10.0,11,4,4,10,2182,2101,71.3,88.7,0.272,0.387,0.47,46.0,59.2,11.3,9.2,0.437,17.7,27.5,0.187
353,William & Mary,31,18,13,0.581,-7.34,-6.95,12.0,6.0,10,5,7,8,2056,2068,69.8,94.0,0.289,0.325,0.505,54.8,49.8,9.5,7.1,0.471,20.8,35.4,0.204
354,Winthrop,30,8,22,0.267,-24.57,-15.19,6.0,12.0,6,7,2,13,1553,1794,66.3,90.2,0.232,0.389,0.483,52.6,61.7,11.3,6.6,0.458,22.0,36.7,0.157
355,Wisconsin,31,11,20,0.355,7.86,11.99,6.0,12.0,7,7,4,8,2124,2252,72.1,100.0,0.314,0.351,0.531,51.3,58.4,12.6,8.5,0.49,18.6,32.8,0.241
356,Wofford,32,22,10,0.688,-3.14,-5.83,10.0,4.0,11,2,9,7,2230,2081,69.7,93.3,0.243,0.41,0.505,53.2,50.2,7.5,7.0,0.474,19.7,31.5,0.177
357,Wright State,32,8,24,0.25,-14.75,-0.91,6.0,14.0,4,8,4,15,2116,2484,70.1,110.7,0.281,0.311,0.551,60.4,55.5,9.0,8.3,0.526,15.2,37.4,0.196
358,Wyoming,34,23,11,0.676,6.37,1.37,13.0,5.0,13,3,7,8,2229,1993,64.7,90.0,0.252,0.286,0.476,45.5,42.3,9.9,8.7,0.433,16.1,23.3,0.201
359,Xavier,30,7,23,0.233,-2.51,8.19,0.0,20.0,5,12,2,10,1657,1978,69.7,94.6,0.309,0.332,0.508,53.4,66.8,11.8,10.9,0.473,20.0,33.4,0.218
360,Yale,27,13,14,0.481,-4.25,0.86,7.0,7.0,6,6,6,7,1607,1745,69.3,92.4,0.37,0.298,0.503,49.0,49.9,11.2,8.1,0.461,20.0,31.3,0.26
361,Youngstown State,30,19,11,0.633,-1.54,-6.21,13.0,7.0,12,5,7,6,2016,1785,68.3,86.7,0.302,0.344,0.467,47.5,57.3,9.3,7.5,0.423,17.8,25.1,0.221
