Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_MP,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_3P,Opp_3PA,Opp_3P_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
309,Tulane,31,4,27,0.129,-6.72,3.63,0,18,3,12,0,11,2082,2403,1240,863,1959,0.441,255,759,0.336,422,619,0.682,357,1195,447,231,108,335,566
310,Tulsa,32,18,14,0.563,4.65,3.86,8,10,14,3,3,8,2296,2271,1290,793,1934,0.41,279,851,0.328,406,587,0.692,356,1180,442,215,100,395,626
311,UAB,35,20,15,0.571,0.36,-1.52,10,8,11,5,6,6,2470,2370,1410,811,1960,0.414,297,873,0.34,451,616,0.732,310,1149,444,178,110,421,562
312,UC Davis,31,11,20,0.355,-6.26,-1.5,7,9,7,6,3,12,2038,2128,1260,746,1635,0.456,210,616,0.341,426,622,0.685,272,1069,390,198,99,453,570
313,UC Irvine,37,31,6,0.838,5.7,-2.3,15,1,12,2,13,2,2675,2353,1500,809,2118,0.382,241,715,0.337,494,698,0.708,379,1211,355,194,103,419,627
314,UC Riverside,33,10,23,0.303,-11.12,-3.19,4,12,7,7,2,14,2153,2279,1325,821,1758,0.467,229,640,0.358,408,586,0.696,254,1030,445,182,70,351,473
315,UC Santa Barbara,32,22,10,0.688,-1.62,-5.55,10,6,12,3,7,6,2350,2114,1290,765,1794,0.426,198,646,0.307,386,561,0.688,282,993,358,140,96,356,593
316,UCLA,33,17,16,0.515,7.17,6.78,9,9,13,5,3,7,2580,2567,1335,918,2165,0.424,311,897,0.347,420,598,0.702,364,1219,555,232,111,368,646
317,UNC Asheville,31,4,27,0.129,-19.81,-2.35,2,14,3,10,1,15,1857,2313,1245,810,1702,0.476,271,743,0.365,422,593,0.712,346,1073,536,211,104,366,462
318,UNC Greensboro,36,29,7,0.806,4.08,-0.9,15,3,15,2,11,4,2738,2443,1445,867,1981,0.438,265,766,0.346,444,628,0.707,348,1218,409,206,105,592,635
319,UNC Wilmington,33,10,23,0.303,-8.1,-2.04,5,13,5,9,2,12,2515,2670,1335,938,1984,0.473,330,854,0.386,464,634,0.732,293,1109,455,206,76,342,594
320,UT Arlington,33,17,16,0.515,-0.5,0.84,12,6,9,5,7,10,2284,2303,1345,798,1888,0.423,216,725,0.298,491,707,0.694,330,1157,416,205,129,428,609
321,Utah,31,17,14,0.548,6.13,5.1,11,7,10,5,6,5,2343,2311,1245,827,1805,0.458,234,657,0.356,423,586,0.722,287,1001,395,183,123,309,579
322,Utah State,35,28,7,0.8,11.98,0.89,15,3,14,1,9,4,2753,2349,1410,790,2008,0.393,282,800,0.353,487,682,0.714,293,1096,403,215,120,432,684
323,Utah Valley,35,25,10,0.714,3.0,-2.3,12,4,14,1,8,8,2697,2474,1400,888,2087,0.425,264,755,0.35,434,605,0.717,319,1124,462,255,96,410,690
324,UTEP,29,8,21,0.276,-8.23,-1.71,3,15,8,8,0,13,1859,2001,1170,709,1686,0.421,218,618,0.353,365,554,0.659,295,1053,341,197,101,391,581
325,UTSA,32,17,15,0.531,0.69,0.05,11,7,11,4,5,7,2481,2407,1295,842,1969,0.428,255,786,0.324,468,662,0.707,327,1257,409,186,103,434,525
326,Valparaiso,33,15,18,0.455,-3.38,-1.0,7,11,8,7,5,8,2205,2187,1335,788,1822,0.432,214,645,0.332,397,564,0.704,286,1079,399,226,95,420,555
327,Vanderbilt,32,9,23,0.281,3.57,7.79,0,18,8,10,1,10,2180,2315,1285,816,1884,0.433,234,671,0.349,449,627,0.716,335,1136,385,209,114,362,597
328,Vermont,34,27,7,0.794,4.88,-4.18,14,2,16,2,11,4,2508,2143,1370,768,1834,0.419,240,693,0.346,367,503,0.73,241,1050,353,187,94,439,657
329,Villanova,36,26,10,0.722,14.33,7.97,13,5,13,2,5,7,2654,2425,1455,877,2012,0.436,274,799,0.343,397,567,0.7,334,1190,492,188,83,414,656
330,Virginia,38,35,3,0.921,25.46,10.15,16,2,15,1,10,1,2714,2132,1535,769,1995,0.385,245,848,0.289,349,524,0.666,323,1132,334,189,103,407,592
331,Virginia Commonwealth,33,25,8,0.758,11.96,2.87,16,2,16,1,8,4,2344,2044,1330,706,1822,0.387,172,604,0.285,460,667,0.69,374,1171,358,212,87,535,640
332,VMI,32,11,21,0.344,-10.5,0.09,4,14,8,7,2,13,2433,2617,1290,944,1987,0.475,290,782,0.371,439,618,0.71,307,1243,492,193,120,410,546
333,Virginia Tech,35,26,9,0.743,19.28,7.79,12,6,14,2,5,5,2574,2172,1410,758,1856,0.408,303,927,0.327,353,489,0.722,307,1058,428,176,107,491,575
334,Wagner,30,13,17,0.433,-12.99,-7.63,8,10,7,7,6,10,1974,2044,1205,659,1533,0.43,221,635,0.348,505,712,0.709,273,1009,358,177,87,398,544
335,Wake Forest,31,11,20,0.355,1.21,8.47,4,14,8,8,1,10,2119,2344,1250,830,1788,0.464,246,721,0.341,438,630,0.695,288,1074,470,220,137,345,602
336,Washington,36,27,9,0.75,12.01,7.01,15,3,15,1,7,4,2511,2331,1445,814,1958,0.416,231,691,0.334,472,665,0.71,418,1245,477,217,89,587,657
337,Washington State,32,11,21,0.344,-1.67,2.2,4,14,9,7,2,8,2393,2517,1280,927,1967,0.471,297,820,0.362,366,558,0.656,334,1155,493,233,82,393,542
338,Weber State,33,18,15,0.545,-4.37,-6.12,11,9,10,5,5,7,2617,2454,1330,895,2090,0.428,215,684,0.314,449,642,0.699,333,1228,404,190,92,388,624
339,West Virginia,36,15,21,0.417,6.94,10.57,4,14,11,7,0,10,2655,2786,1460,967,2109,0.459,276,763,0.362,576,801,0.719,362,1261,486,298,133,484,766
340,Western Carolina,32,7,25,0.219,-9.28,0.34,4,14,4,8,3,14,2304,2563,1295,904,1883,0.48,241,720,0.335,514,760,0.676,279,1033,420,281,133,337,610
341,Western Illinois,31,10,21,0.323,-10.04,-5.18,4,12,7,6,2,14,2198,2272,1245,828,1872,0.442,276,717,0.385,340,504,0.675,283,1149,385,181,89,331,468
342,Western Kentucky,34,20,14,0.588,3.14,0.96,11,7,10,4,6,8,2429,2355,1380,855,2040,0.419,287,832,0.345,358,522,0.686,348,1177,445,201,124,439,617
343,Western Michigan,32,8,24,0.25,-6.26,1.48,2,16,5,9,2,14,2246,2439,1300,878,1964,0.447,278,759,0.366,405,581,0.697,322,1128,444,253,108,353,593
344,Wichita State,37,22,15,0.595,7.72,5.91,10,8,10,4,7,7,2609,2542,1485,863,2082,0.415,256,776,0.33,560,808,0.693,349,1303,430,191,147,449,624
345,William & Mary,31,14,17,0.452,-4.78,-2.08,10,8,9,5,5,11,2321,2385,1265,852,1862,0.458,255,682,0.374,426,559,0.762,276,1061,413,209,85,339,518
346,Winthrop,30,18,12,0.6,-2.89,-3.74,10,6,11,3,7,8,2499,2358,1210,842,1945,0.433,266,792,0.336,408,571,0.715,295,1073,402,220,95,349,553
347,Wisconsin,34,23,11,0.676,17.9,11.01,14,6,12,3,8,5,2333,2099,1385,774,1950,0.397,215,682,0.315,336,503,0.668,327,1207,352,176,138,387,591
348,Wofford,35,30,5,0.857,13.92,0.8,18,0,15,1,11,3,2879,2295,1410,818,1924,0.425,248,773,0.321,411,585,0.703,271,1029,397,191,88,482,542
349,Wright State,35,21,14,0.6,3.29,-0.89,13,5,15,2,5,8,2561,2365,1405,865,1906,0.454,263,726,0.362,372,534,0.697,283,1122,385,190,125,485,655
350,Wyoming,32,8,24,0.25,-9.75,0.19,4,14,6,10,1,11,2105,2411,1285,835,1880,0.444,264,766,0.345,477,649,0.735,317,1218,474,218,88,388,607
351,Xavier,35,19,16,0.543,9.61,8.06,9,9,13,5,4,8,2526,2472,1420,898,2081,0.432,313,879,0.356,363,519,0.699,340,1120,500,240,110,370,607
352,Yale,30,22,8,0.733,5.52,-1.24,10,4,11,2,8,5,2427,2202,1215,779,1890,0.412,223,719,0.31,421,577,0.73,285,1029,381,209,93,338,513
353,Youngstown State,32,12,20,0.375,-7.78,-2.05,8,10,6,7,5,11,2415,2526,1305,880,1898,0.464,250,732,0.342,516,703,0.734,316,1137,451,188,107,390,502
